public health demands vaccinations	1506	NoArgument	Quite apart from Dr. Thompson’s startling new testimony, there have been reasons to doubt this.
public health demands vaccinations	1507	NoArgument	For example, a review of the literature in Immunotoxicoloy by the respected researcher Helen Ratajczak has raised many questions.
public health demands vaccinations	1508	NoArgument	Dr. Thompson agrees that there are questions that need answering.
public health demands vaccinations	1509	NoArgument	I will do everything I can to assist any unbiased and objective scientists inside or outside the CDC to analyze data collected by the CDC or other public organizations for the purpose of understanding whether vaccines are associated with an increased risk of autism.
public health demands vaccinations	1510	NoArgument	There are still more questions than answers, and I appreciate that so many families are looking for answers from the scientific community.
public health demands vaccinations	1511	NoArgument	CDC whistleblower tells the world he was ordered to lie by CDC officials | ACGR's News with Attitude.
public health demands vaccinations	1512	NoArgument	A Centers for Disease Control and Prevention scientist-turned-whistleblower says the government’s premier health research agency forced him to lie about the negative health effects of vaccines.
public health demands vaccinations	1513	Argument_against	In a video posted here , Dr. William Thompson accused the CDC of more than a decade of cover-ups regarding the link between vaccines and childhood autism.
public health demands vaccinations	1514	NoArgument	“CDC is paralyzed; the whole system is paralyzed right now,” Thompson is heard telling Dr. Brian Hooker, Ph.D., during a phone conversation.
public health demands vaccinations	1515	NoArgument	“The whole branch is paralyzed, and it’s become more paralyzed.
public health demands vaccinations	1516	NoArgument	So, there’s less, and less, and less being done, as the place just comes to a grinding halt.”.
public health demands vaccinations	1517	NoArgument	He went on to say that the CDC has put research “10 years behind.”.
public health demands vaccinations	1518	NoArgument	“Because the CDC has not been transparent,” he added, “we’ve missed 10 years of research, because the CDC is so paralyzed right now by anything related to autism.
public health demands vaccinations	1519	NoArgument	“Really, what they [the CDC] need is for Congress to come in and, you know, say, ‘give us the data, and we’re going to have an independent contractor do it,’ then bring in the autism advocates and have them intimately involved in the studies.”.
public health demands vaccinations	1520	NoArgument	Dr. Thompson said that he has “a boss who’s asking” him “to lie,” but he added that, were he forced to provide testimony for the record, he would do so and would do so truthfully.
public health demands vaccinations	1521	NoArgument	Dr. Thompson — and others — are urging Americans to contact their elected leaders and ask them to delve into what the CDC knows about the vaccine-autism link but has been reluctant to discuss.
public health demands vaccinations	1522	NoArgument	‘I didn’t know my conversations were being recorded’.
public health demands vaccinations	1523	NoArgument	Another way for Americans to become active in this campaign is to visit the Autism Action Network .
public health demands vaccinations	1524	NoArgument	In a statement released through his attorney in August, http://www.morganverkamp.com in a 2004 report that was published in the journal Pediatrics .
public health demands vaccinations	1525	Argument_against	“The omitted data suggested that African American males who received the MMR vaccine before age 36 months were at increased risk for autism .
public health demands vaccinations	1526	NoArgument	Decisions were made regarding which findings to report after the data were collected, and I believe that the final study protocol was not followed,” Dr. Thompson said, according to his statement.
public health demands vaccinations	1527	NoArgument	And while he went on to say that he generally supports vaccinating children, “My concern has been the decision to omit relevant findings in a particular study for a particular sub group for a particular vaccine .”.
public health demands vaccinations	1528	Argument_against	“There have always been recognized risks for vaccination and I believe it is the responsibility of the CDC to properly convey the risks associated with receipt of those vaccines,” he said.
public health demands vaccinations	1529	NoArgument	‘Still more questions than answers’.
public health demands vaccinations	1530	NoArgument	Dr. Thompson said he had shared his concerns with Dr. Hooker for many months prior to going public with his information.
public health demands vaccinations	1531	NoArgument	But he said he was not aware that Hooker was recording the conversations, “nor was I given any choice regarding whether my name would be made public or my voice would be put on the Internet.”.
public health demands vaccinations	1532	NoArgument	“I am providing information to Congressman William Posey, and of course will continue to cooperate with Congress,” Dr. Thompson further stated.
public health demands vaccinations	1533	NoArgument	“I have also offered to assist with reanalysis of the study data or development of further studies.
public health demands vaccinations	1534	NoArgument	For the time being, however, I am focused on my job and my family.”.
public health demands vaccinations	1535	NoArgument	He also said that “reasonable scientists can and do differ” about findings and the interpretation of data, and that CDC officials have been “entirely professional since this matter came up.”.
public health demands vaccinations	1536	NoArgument	“There are still more questions than answers, and I appreciate that so many families are looking for answers from the scientific community,” he added.
public health demands vaccinations	1537	NoArgument	Rhode Island mandates 7th graders get dangerous HPV vaccine – adverse reactions hidden from parents | ACGR's News with Attitude.
public health demands vaccinations	1538	NoArgument	It was announced this week that 7th graders in Rhode Island would be required to have the Gardasil HPV vaccine as a requirement for attending school.
public health demands vaccinations	1539	Argument_for	Starting this fall, seventh-graders in all public and private schools will be required to get a vaccine that protects against a sexually transmitted virus linked to various genital cancers, especially cervical cancer in women.
public health demands vaccinations	1540	NoArgument	Students who fail to get the vaccine for HPV — or the human papillomavirus — will be precluded from attending school unless their parents seek an exemption for medical or religious reasons.
public health demands vaccinations	1541	Argument_against	The HPV vaccine has become very controversial, particularly outside of the United States, due to the large amount of injuries being attributed to the vaccine, and in some cases, also deaths.
public health demands vaccinations	1542	Argument_against	Sadly, parents are generally not warned about the serious adverse reactions to the vaccine.
public health demands vaccinations	1543	Argument_against	Locally, some parents are already agitating against the vaccine, saying it’s an intrusion by the government into private matters and that the vaccine’s side effects can be serious.
public health demands vaccinations	1544	Argument_for	But Tricia Washburn, chief of the office of immunization for the Rhode Island Department of Health, said the vaccine has been thoroughly studied by the Centers for Disease Control, which monitors adverse outcomes, and no safety concerns were found.
public health demands vaccinations	1545	NoArgument	The CDC has shown that they cannot be trusted for information on vaccine safety, due to a serious conflict of interest as they are the largest purchaser of vaccines in the world, buying billions of dollars worth of vaccines each year.
public health demands vaccinations	1546	NoArgument	(See: CDC’s Purchase of $4 Billion of Vaccines a Conflict of Interest in Overseeing Vaccine Safety .).
public health demands vaccinations	1547	Argument_against	Countries outside of the U.S. have stopped recommending the vaccine, and launched investigations regarding the widespread reports of crippling vaccine injuries due to the HPV vaccine, such as the recent European Medicines Agency probe that just started a few weeks ago.
public health demands vaccinations	1548	Argument_against	(See: European Medicines Agency Launches Probe into HPV Vaccine Injuries.
public health demands vaccinations	1549	Argument_against	One of the most serious side effects being reported by those harmed by the HPV Gardasil vaccine is premature menopause, or what the medical community labels as “Primary Ovarian Failure.”
public health demands vaccinations	1550	NoArgument	This terrible side effect is well-documented in the medical literature.
public health demands vaccinations	1551	Argument_against	(See: Study: HPV Vaccine Linked to Premature Menopause in Young Girls .).
public health demands vaccinations	1552	NoArgument	Most people are also probably unaware that the U.S. Government earns royalties from the sale of Merck’s Gardasil vaccine.
public health demands vaccinations	1553	NoArgument	In November 2010, Dr. Eric Suba submitted a Freedom of Information Request to the Office of Government Information Services to discover the amount of money the U.S government earns from Merck’s sale of Gardasil.
public health demands vaccinations	1554	NoArgument	But apparently the government is immune from revealing those figures, as you can read for yourself the response Dr. Suba received here .
public health demands vaccinations	1555	NoArgument	Medical Doctors Opposed to Forced Vaccinations – Should Their Views be Silenced?
public health demands vaccinations	1556	NoArgument	One of the biggest myths being propagated in the compliant mainstream media today is that doctors are either pro-vaccine or anti-vaccine, and that the anti-vaccine doctors are all “quacks.”.
public health demands vaccinations	1557	NoArgument	However, nothing could be further from the truth in the vaccine debate.
public health demands vaccinations	1558	Argument_against	Doctors are not unified at all on their positions regarding “the science” of vaccines, nor are they unified in the position of removing informed consent to a medical procedure like vaccines.
public health demands vaccinations	1559	Argument_against	The two most extreme positions are those doctors who are 100% against vaccines and do not administer them at all.
public health demands vaccinations	1560	Argument_for	And those doctors that believe that ALL vaccines are safe and effective for ALL people, ALL the time, by force if necessary.
public health demands vaccinations	1561	NoArgument	Very few doctors fall into either of these two extremist positions, and yet it is the extreme pro-vaccine position that is presented by the U.S. Government and mainstream media as being the dominant position of the medical field.
public health demands vaccinations	1562	NoArgument	In between these two extreme views, however, is where the vast majority of doctors practicing today would probably categorize their position.
public health demands vaccinations	1563	Argument_against	Many doctors who consider themselves “pro-vaccine,” for example, do not believe that every single vaccine is appropriate for every single individual.
public health demands vaccinations	1564	NoArgument	Many doctors recommend a “delayed” vaccine schedule for some patients, and not always the recommended one-size-fits-all CDC childhood schedule.
public health demands vaccinations	1565	Argument_against	Other doctors choose to recommend vaccines based on the actual science and merit of each vaccine, recommending some, while determining that others are not worth the risk for children, such as the suspect seasonal flu shot.
public health demands vaccinations	1566	NoArgument	These doctors who do not hold extreme positions would be opposed to government-mandated vaccinations and the removal of all parental exemptions.
public health demands vaccinations	1567	NoArgument	In this eBook, I am going to summarize the many doctors today who do not take the most extremist pro-vaccine position, which is probably not held by very many doctors at all, in spite of what the pharmaceutical industry, the federal government, and the mainstream media would like the public to believe.
public health demands vaccinations	1568	NoArgument	6 European countries pull Novartis flu vaccines.
public health demands vaccinations	1569	NoArgument	According to AP, Six European countries have ordered a temporary ban on the import or use of some Novartis flu vaccines.Austria, France, Germany, Italy, Spain and Switzerland have limited the use of Fluad or Aggripal, or both, after the company reported the appearance of small particles in the vaccine to Italian authorities.
public health demands vaccinations	1570	NoArgument	Small particles in the vaccine ?
public health demands vaccinations	1571	NoArgument	What are these particles and what is the use of these particles in vaccination ?
public health demands vaccinations	1572	NoArgument	Italian health officials say the company knew of the problem since July but only notified them this month.
public health demands vaccinations	1573	NoArgument	Novartis spokesman Eric Althoff declined to specify Friday how long the Basel, Switzerland-based pharmaceutical giant waited before telling authorities.
public health demands vaccinations	1574	NoArgument	According to AP, Six European countries have ordered a temporary ban on the import or use of some Novartis flu vaccines.
public health demands vaccinations	1575	Argument_against	Austria, France, Germany, Italy, Spain and Switzerland have limited the use of Fluad or Aggripal, or both, after the company reported the appearance of small toxic particles in the vaccine to Italian authorities.
public health demands vaccinations	1576	NoArgument	Small particles in the vaccine ?
public health demands vaccinations	1577	NoArgument	What are these particles and what is the use of these particles in vaccination ?
public health demands vaccinations	1578	NoArgument	Remember the H1N1 debacle?
public health demands vaccinations	1579	NoArgument	Here are some links.
public health demands vaccinations	1580	NoArgument	Thats impossible.
public health demands vaccinations	1581	Argument_against	The inventor of the flu vaccine said it would NEVER work because the flu virus mutates and changes every year.
public health demands vaccinations	1582	NoArgument	They have absolutely no idea what strain will come up next year.
public health demands vaccinations	1583	Argument_against	Therefor it's 100% impossible to make a vaccine for next years mutated flu virus.
public health demands vaccinations	1584	NoArgument	Straight from the flu vaccine makers mouth.
public health demands vaccinations	1585	NoArgument	Somebody just bought his patent and has been making mega Billions every year since.
public health demands vaccinations	1586	NoArgument	Vaccines and Retroviruses: A Whistleblower Reveals What the Government Is Hiding – Abel Danger.
public health demands vaccinations	1587	NoArgument	Data suggests that 6% of the U.S. population is harboring a retrovirus in their bodies that can develop into an acquired immune deficiency.
public health demands vaccinations	1588	NoArgument	This is not the well-known AIDS caused by HIV, but Acquired Immune Deficiency Syndrome (AIDS) associated with other retroviruses.
public health demands vaccinations	1589	NoArgument	These non-HIV retroviruses were unintentionally introduced into humans over the past 75 years.
public health demands vaccinations	1590	NoArgument	It began with trials of polio vaccines and yellow fever vaccines given in the early 1930s.
public health demands vaccinations	1591	NoArgument	This is when the first recorded cases of Chronic Fatigue Syndrome and autism appeared.
public health demands vaccinations	1592	NoArgument	It involved the use of laboratory mice to prepare vaccines for human use.
public health demands vaccinations	1593	NoArgument	20 Million Americans Likely Infected with Retroviruses.
public health demands vaccinations	1594	Argument_against	Retrovirus exposure intensified in the 1970s as new vaccines and pharmaceutical products were developed and these retroviruses, and related infectious agents, are now associated with dozens of modern chronic illnesses – perhaps nearly all of them.
public health demands vaccinations	1595	NoArgument	In these diseases, infection leads to inflammation – and unresolved inflammation can lead to chronic disease.
public health demands vaccinations	1596	NoArgument	The list of diseases stretches from autism to cancer and from Chronic Fatigue Syndrome to Alzheimer’s.
public health demands vaccinations	1597	NoArgument	The diseases cripple the development of the young, steal the productivity and enjoyment of life for adults, and provide a slow and withering death to the elderly.
public health demands vaccinations	1598	NoArgument	“An inefficient virus kills its host.
public health demands vaccinations	1599	NoArgument	A clever virus stays with it.” –James Lovelock.
public health demands vaccinations	1600	NoArgument	The retroviruses being discussed are very clever and very stealthy.
public health demands vaccinations	1601	NoArgument	They can infect a person and stay with them for their entire lifetime.
public health demands vaccinations	1602	NoArgument	Sometimes they shorten life substantially.
public health demands vaccinations	1603	NoArgument	But, they are just as likely to bring a person to total disability and deny people the opportunity for a normal life.
public health demands vaccinations	1604	NoArgument	Even though 20 million Americans are likely to be infected, not everyone will develop serious illness.
public health demands vaccinations	1605	NoArgument	Retroviruses in the human body are like sleeping giants.
public health demands vaccinations	1606	NoArgument	They are quiet until they are activated in immune deficient people.
public health demands vaccinations	1607	NoArgument	Once activated, they create diseases such as Myalgic Encephalomyelitis, also called Chronic Fatigue Syndrome (ME/CFS), Chronic Lyme’s Disease, Chronic Lymphocytic Leukemia, autism spectrum disorder (ASD), numerous cancers, and a wide range of other autoimmune, neuroimmune, and central nervous system diseases.
public health demands vaccinations	1608	NoArgument	Please see reference number 2 at the end of this article for a comprehensive list of diseases.
public health demands vaccinations	1609	NoArgument	Retroviruses Can Promote a Perfect Storm of Illness.
public health demands vaccinations	1610	NoArgument	The retroviruses being discussed here do not directly cause diseases by themselves.
public health demands vaccinations	1611	NoArgument	A perfect storm of events need to come together to create acquired immune system deficiency (non-HIV AIDS).
public health demands vaccinations	1612	NoArgument	When conditions are right, the viruses create unrelenting inflammatory processes that disrupt the immune system.
public health demands vaccinations	1613	NoArgument	The perfect storm occurs when human DNA is disturbed by retroviruses, when there are co-infections, when there is severe shock or trauma, when hormones are dysregulated, when there are genetically modified organisms and glyphosate in the diet, when there are pesticides and other toxic substances in food and the environment, and when there are genetic susceptibilities.
public health demands vaccinations	1614	NoArgument	If some or all of these conditions occur together, then the immune system will be weakened to the point where the perfect storm occurs, and people become ill with some type of modern chronic disease.
public health demands vaccinations	1615	NoArgument	Not everyone who has retroviruses in their bodies will develop one of these diseases, but for those who experience a perfect storm the possibility is much greater.
public health demands vaccinations	1616	NoArgument	The risks increase with age as the immune system naturally weakens.
public health demands vaccinations	1617	NoArgument	How Did These Viruses Infect Millions Worldwide?
public health demands vaccinations	1618	Argument_against	These (retro)viruses were most likely introduced into humans through contaminated vaccines and biological products including GMOs, human blood products, the milk of cows, and human breast milk.
public health demands vaccinations	1619	NoArgument	These retroviruses can be passed between family members through body fluids.
public health demands vaccinations	1620	NoArgument	It is not unusual to find a family where everyone tests positive for a retrovirus, but only one person is experiencing a retrovirus-related illness.
public health demands vaccinations	1621	NoArgument	Symptom free carriers are common in human retroviral infections.
public health demands vaccinations	1622	NoArgument	You Probably Haven’t Heard Much About the Retrovirus Problem.
public health demands vaccinations	1623	NoArgument	If you have never heard about the retrovirus problem, then you can thank the CDC, NIH, FDA, and other government agencies for covering up the problem since it was first reported to them in 1991 by American immunologist Elaine DeFreitas.
public health demands vaccinations	1624	NoArgument	They did not want to alarm you.
public health demands vaccinations	1625	NoArgument	They didn’t want to induce a panic, or a rebellion against the use of vaccines.
public health demands vaccinations	1626	NoArgument	They didn’t want to send shock waves through the conventional medical care system and the pharmaceutical industry that would threaten their profits.
public health demands vaccinations	1627	NoArgument	They didn’t want to risk a public panic among people needing blood transfusions.
public health demands vaccinations	1628	NoArgument	They didn’t want to disturb the resolve of Big Pharma and political leaders working to pass mandatory vaccination laws.
public health demands vaccinations	1629	NoArgument	They didn’t want to interfere with the full implementation of genetically engineered crops.
public health demands vaccinations	1630	NoArgument	They didn’t want to lay the groundwork for numerous class action lawsuits from people who were harmed or who will be harmed in the next 20 to 30 years as the retroviruses continue to multiply in the bodies of infected persons.
public health demands vaccinations	1631	NoArgument	Ultimately, government leaders didn’t want us to be able to make informed decisions regarding the true risks associated with certain therapies – they preferred to keep us all in the dark.
public health demands vaccinations	1632	NoArgument	They just wanted to cover up the whole mess and act as if it never happened – but it did happen, and millions of Americans are now suffering from a plague of modern diseases that were once rare or non-existent.
public health demands vaccinations	1633	NoArgument	My Sources for This Information.
public health demands vaccinations	1634	NoArgument	The information that I am sharing in this article came mostly from an interview I did with Judy A. Mikovitz, Ph.D. and from the book, Plague: One Scientist’s Intrepid Search for the Truth about Human Retroviruses and Chronic Fatigue Syndrome (ME/CFS), Autism, and Other Diseases, written by Kent Heckenlively, JD, and Dr. Mikovitz.
public health demands vaccinations	1635	NoArgument	My article will explain the history of retrovirus contamination and the government cover-up.
public health demands vaccinations	1636	NoArgument	It attempts to do what our government didn’t have the political courage to do.
public health demands vaccinations	1637	NoArgument	Retroviruses Escaped Safeguards Designed to Contain Them.
public health demands vaccinations	1638	Argument_for	Before I go any further, I need to tell you that safeguards most likely were implemented in December of 2014 to clean up retrovirus contaminated blood products and vaccines.
public health demands vaccinations	1639	NoArgument	The FDA approved technologies developed by the Cerus Corporation on that date that were specifically designed to solve these problems.
public health demands vaccinations	1640	NoArgument	The problem was well understood by public health scientists and researchers for five years, but the problem was not made public until the FDA approved a solution.
public health demands vaccinations	1641	NoArgument	The press release from the Cerus Corporation describes some of the problems with the blood supply, and tells us about their new technologies.
public health demands vaccinations	1642	Argument_for	[4] This is good news for people who are choosing to take vaccines and for those who need to receive blood products that Dr. Mikovits proved that this new technology is effective for inactivating these viruses in blood products, even though as you will soon read, she was viciously persecuted for bringing this problem to light.
public health demands vaccinations	1643	NoArgument	PRESS RELEASE DETAILS: FDA APPROVES INTERCEPT BLOOD SYSTEM FOR PLASMA [3].
public health demands vaccinations	1644	NoArgument	However, we must not forget the large number of people who were unknowingly infected by retroviruses over the past 20 or 30 years.
public health demands vaccinations	1645	NoArgument	The Cerus technology will not help them.
public health demands vaccinations	1646	NoArgument	How Did the Retrovirus Nightmare Begin?
public health demands vaccinations	1647	NoArgument	The most recent chapter of the story began in the 1970s.
public health demands vaccinations	1648	NoArgument	It took place in research laboratories throughout the world where scientists were doing research on diseases such as cancer and HIV/AIDS.
public health demands vaccinations	1649	NoArgument	These were the same laboratories where they were manufacturing vaccines.
public health demands vaccinations	1650	NoArgument	These labs work with mice that are genetically engineered to have immune system deficiencies, which made them vulnerable to express certain diseases.
public health demands vaccinations	1651	NoArgument	In other words, their immune systems have been altered in such a way that they will get a certain disease when exposed to a certain pathogen or toxin.
public health demands vaccinations	1652	NoArgument	Research activities involved injecting lab mice with human viruses to attenuate or weaken the viruses.
public health demands vaccinations	1653	NoArgument	Scientists routinely did these experiments with mice in the same laboratories where they were growing human cell lines.
public health demands vaccinations	1654	NoArgument	They believed that mouse viruses and human viruses would not interact, or travel from one part of the research facility to another.
public health demands vaccinations	1655	NoArgument	In the past, scientists didn’t worry about mouse virus contamination, because they believed that these viruses would not harm humans if they actually made their way into a human being.
public health demands vaccinations	1656	Argument_for	Scientists acknowledged the risks, but maintained the judgment that the benefits of vaccines outweighed the risks.
public health demands vaccinations	1657	NoArgument	The work of Dr. Mikovitz and other scientists challenged their beliefs.
public health demands vaccinations	1658	NoArgument	They suggested the problem with mouse viruses was already out of control and the cost of the damage could destroy the economies of nations.
public health demands vaccinations	1659	NoArgument	Other Doctors Who Warned About Retroviruses.
public health demands vaccinations	1660	NoArgument	Dr. G. Stuart made the same warning in 1953, when he spoke to the World Health Organization.
public health demands vaccinations	1661	NoArgument	He was talking about the yellow fever vaccine at that time.
public health demands vaccinations	1662	Argument_against	Two main objections to the yellow fever vaccine have been voiced, because of the possibility that (i) the mouse brain employed in its preparation may be contaminated with a virus pathogenic for man although latent in mice … Or may be the cause of a de-myelinating encephalomyelitis; (ii) the use, as an antigen, or a virus with enhanced neurotropic properties may be followed by serious reactions involving the central nervous system.
public health demands vaccinations	1663	NoArgument	In 1996, Dr. John Coffin, a leading expert on recombination in viruses, warned against transplanting cells from animals into humans to improve the functioning of the immune system of HIV-AIDS patients.
public health demands vaccinations	1664	NoArgument	The infection is a virtually inevitable consequence of xenotransplantation and this is a very serious worry because the animals that have been chosen for doing this — the baboon and the pig — are both known to carry endogenous viruses, replication competent, but very poorly studied, that are capable of infecting human cells.
public health demands vaccinations	1665	NoArgument	Dr. Judy Mikovitz and Other Scientists Discover Retroviruses Now Present in 6% of Americans.
public health demands vaccinations	1666	NoArgument	The long held judgement of the majority of the scientific community was proven wrong in 2009 by Dr. Judy Mikovitz and other scientists who discovered that something unexpected and very harmful was happening in laboratories throughout America and the world.
public health demands vaccinations	1667	NoArgument	They discovered that a retrovirus called XMRV (xenotropic murine retrovirus) and other related retroviruses were now present in 6% of Americans and that this retrovirus was appearing in a very high percentage of people with diseases such as prostate cancer, Chronic Fatigue Syndrome, autism, Lou Gehrig’s Disease, treatment resistant Lyme’s Disease, and Parkinson’s Disease.
public health demands vaccinations	1668	NoArgument	The term “xenotropic” indicates that the virus had a non-human origin and it is now able to live and multiply in humans.
public health demands vaccinations	1669	NoArgument	This retrovirus had an appearance that was similar to mouse virus, but it also had qualities of human virus.
public health demands vaccinations	1670	NoArgument	It was a chimera – like a mythical beast – part human and part mouse.
public health demands vaccinations	1671	NoArgument	It was accidentally created in laboratories when a naturally occurring mouse virus recombined with a human virus found in a prostate cancer culture.
public health demands vaccinations	1672	NoArgument	This would be confirmed in 2011 by European researchers.
public health demands vaccinations	1673	NoArgument	Their 2011 article stated:. One of the most widely distributed biological products that frequently involved mouse tissue, at least up until recent years, is vaccines, especially vaccines against viruses...
public health demands vaccinations	1674	Argument_against	It is possible that XMRV particles were present in virus stocks cultured in mouse cells for vaccine production, and that the virus was transferred to the human population by vaccination.
public health demands vaccinations	1675	NoArgument	Retroviruses Released into the Air and Escape Laboratories.
public health demands vaccinations	1676	NoArgument	What scientists didn’t realize was the way they managed their mouse colonies and managed the production of their human cell lines created conditions in laboratories where viruses could unexpectedly mutate and recombine with one another.
public health demands vaccinations	1677	NoArgument	Even more astounding was the fact that these retroviruses could easily reproduce themselves and travel through the air.
public health demands vaccinations	1678	NoArgument	Up until 2009, scientists didn’t know that retroviruses could be aerosolized.
public health demands vaccinations	1679	NoArgument	Retroviruses that were in mice were being released into the air and traveling through their facilities to other labs where human cell lines were being cultivated.
public health demands vaccinations	1680	NoArgument	They became part of the cells and part of the products that were made from the activity of the cell lines, such as the antigens used in vaccines.
public health demands vaccinations	1681	NoArgument	The retroviruses also infected lab workers.
public health demands vaccinations	1682	NoArgument	Thus far, I have provided some very basic information about retroviruses – where they came from and how they facilitate human disease — but there is much more to the story.
public health demands vaccinations	1683	NoArgument	We need to explore why the U.S. government doesn’t want you to know that many strains of retroviruses exist, and why they don’t want you to suspect that they are making you sick.
public health demands vaccinations	1684	NoArgument	I recently spoke with Dr. Judy A. Mikovitz, Ph.D., to gather her inside perspective about these questions.
public health demands vaccinations	1685	NoArgument	Dr. Mikovitz has dedicated her life to being a research scientist in honor of her grandfather who died of cancer when she was a teenager.
public health demands vaccinations	1686	NoArgument	Dr. Mikovitz earned her BA from University of Virginia and PhD in Biochemistry and Molecular Biology from George Washington University.
public health demands vaccinations	1687	NoArgument	In her 35-year quest to understand and discover ways to treat chronic diseases, she has studied immunology, natural products chemistry, epigenetics, virology and drug development.
public health demands vaccinations	1688	NoArgument	In just over twenty years she rose from an entry-level lab technician to become director of the lab of Antiviral Drug Mechanisms at the National Cancer Institute before leaving to direct the Cancer Biology program at EpiGenX Pharmaceuticals in Santa Barbara, California.
public health demands vaccinations	1689	NoArgument	There in 2006, she became attracted to the plight of patients with Chronic Fatigue Syndrome and autism.
public health demands vaccinations	1690	NoArgument	In only five years she developed the first neuroimmune institute from a concept to a reality and is primarily responsible for demonstrating the relationship between immune-based inflammation and these diseases.
public health demands vaccinations	1691	NoArgument	She has published over 50 scientific papers.
public health demands vaccinations	1692	NoArgument	I asked Dr. Mikovits to summarize the retrovirus controversy and the government’s effort to cover-up the existence of certain retroviruses.
public health demands vaccinations	1693	NoArgument	Evidence of retroviruses is found in 6% of the population – 20 million Americans.
public health demands vaccinations	1694	Argument_against	Retrovirus were introduced through the blood supply and vaccines into the human population.
public health demands vaccinations	1695	NoArgument	These viruses are associated with many diseases.
public health demands vaccinations	1696	NoArgument	They want you to believe that gammaretroviruses are all gone… [10].
public health demands vaccinations	1697	NoArgument	Dr. Mikovitz’s Career Destroyed for Telling the Truth.
public health demands vaccinations	1698	NoArgument	Dr. Mikovitz is not just one of the leading scientists in the area of retrovirus related illness, she stands at the center of a scientific controversy and political battle that has ended her career as a government-funded research scientist.
public health demands vaccinations	1699	Argument_against	She spoke the truth about the fraudulent use of government research money, the marketing of inaccurate retrovirus tests, Medicare fraud, the contaminated blood supply, and the harm that is associated with vaccines and their schedule of administration.
public health demands vaccinations	1700	NoArgument	Her research showed how retroviruses are linked to the plague of modern illnesses that are bankrupting the U.S. healthcare system.
public health demands vaccinations	1701	NoArgument	The result of her unwavering determination to stick to the truth of her research and to stand up against those who want to keep the truth hidden, resulted in her being taken to criminal court and civil court.
public health demands vaccinations	1702	NoArgument	She was gagged for four years by fabricated criminal charges in Nevada, and could not speak openly about retrovirus science or the government cover-up without risking further persecution/prosecution.
public health demands vaccinations	1703	NoArgument	The unfolding of the saga began in the summer of 2009 when she attended a meeting of scientists from the highest levels of the scientific community.
public health demands vaccinations	1704	NoArgument	All the government agencies involved with matters of human health were represented.
public health demands vaccinations	1705	NoArgument	Leaders from various research institutes and universities were present.
public health demands vaccinations	1706	NoArgument	They were experts in the field of virology and disease prevention and treatment.
public health demands vaccinations	1707	NoArgument	(See the reference at the end of this article for the list of participants.)
public health demands vaccinations	1708	NoArgument	During the time allotted to Dr. Mikovitz, she described the results of her most recent research that would soon be published in the esteemed journal, Science.
public health demands vaccinations	1709	NoArgument	She drew an association between the XMRV mouse retrovirus and Chronic Fatigue Syndrome.
public health demands vaccinations	1710	NoArgument	Two months later Dr. Mikovitz and two other scientists presented evidence to the federal government that a retrovirus might underlie autism spectrum disorder.
public health demands vaccinations	1711	NoArgument	When her article about gammaretroviruses and myalgic encephalomyelitis/Chronic Fatigue Syndrome (ME/CFS) was published in October of 2009, it did not trigger government health officials to explain it to the public.
public health demands vaccinations	1712	NoArgument	Instead of acclaim, a vicious attack was launched against the findings of the presence of retrovirus in patients who had ME/CFS.
public health demands vaccinations	1713	NoArgument	The attack was largely led by the psychiatric industry.
public health demands vaccinations	1714	NoArgument	They strenuously objected to a viral association with Chronic Fatigue Syndrome.
public health demands vaccinations	1715	NoArgument	They believed that ME/CFS was a mental illness without a physical cause.
public health demands vaccinations	1716	NoArgument	They believed that talk therapy and psychiatric drugs were the only answer for those who were disabled by this retroviral disease.
public health demands vaccinations	1717	NoArgument	They held to their belief even when patients required oxygen to survive and rarely had the strength to leave their homes because of intense weakness and pain.
public health demands vaccinations	1718	NoArgument	A Wake-up Call to the Retrovirus Problem.
public health demands vaccinations	1719	NoArgument	At the 1st and only International Workshop on the XMRV retrovirus, held in September of 2010, Dr. Mikovitz and a group of other scientist presented research that would become the basis for conducting an international multi-center study on XMRV retroviruses.
public health demands vaccinations	1720	NoArgument	Among the research discussed at the meeting, was a study involving rhesus macaque monkeys that were exposed to XMRV.
public health demands vaccinations	1721	NoArgument	This was particularly valuable.
public health demands vaccinations	1722	NoArgument	It showed that the XMRV retrovirus quickly disappeared from the blood stream after exposure — presumably going into tissues.
public health demands vaccinations	1723	Argument_for	Vaccines led to the eradication of smallpox, one of the most contagious and deadly diseases in humans.
public health demands vaccinations	1724	NoArgument	The immune stimulant they used was an injection of bolus peptides that mimicked a vaccination.
public health demands vaccinations	1725	NoArgument	This provoked the virus and caused it to replicate to detectable levels, and presumably cause disease.
public health demands vaccinations	1726	NoArgument	Another study presented findings about infectious XMRV in the peripheral blood of children and their parents.
public health demands vaccinations	1727	NoArgument	The study contained 66 subjects: 37 parents and 29 children.
public health demands vaccinations	1728	NoArgument	17 children had autism, a pair of twins had Niemann-Pick Type C (a neurodegenerative disorder), and 10 children were healthy siblings.
public health demands vaccinations	1729	NoArgument	The families lived in 11 different states.
public health demands vaccinations	1730	NoArgument	XMRV was detected in 55% of the people in the study.
public health demands vaccinations	1731	NoArgument	The age range of the infected children was 2 to 18 years.
public health demands vaccinations	1732	NoArgument	17 of the children (including the twins) were positive for XMRV (58%) and 20 of the 37 parents (54%) were positive for XMRV.
